data_id,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,timestamp,iso3
,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,,#country+code
6195948,ARM396,396,2018-08-25,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Shatin,39.8335,45.2989,1,Azatutyun,National,"On 25 August, in Shatin several dozens people held a protest with the demand of the village head's resignation. [size=several dozens]",1572006472,ARM
7207965,ARM1261,1261,2018-08-24,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",1600118394,ARM
7207966,ARM1262,1262,2018-08-24,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush.",1600118394,ARM
7207967,ARM1263,1263,2018-08-24,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1600118394,ARM
7207968,ARM1264,1264,2018-08-24,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Syunik,Kapan,Kajaran,39.1511,46.1563,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 August 2018, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kajaran.",1600118394,ARM
6195787,ARM177,177,2018-08-24,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Ani,Maralik,40.5813,43.8706,1,Aravot,National,"On 24 August, in Maralik, several demonstrators protested in front of the local administration office demanding better performance of the local administration head. [size=several]",1572006472,ARM
6210972,ARM176,176,2018-08-24,2018,1,Protests,Peaceful protest,Protesters (Armenia),Armenian Constructive Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,News Am,National,"On 24 August, in Yerevan, several dozen people have protested against Central Electoral Committee of Armenia demanding resignation of its head. The protest was organized by the Constructive Party of Armenia. [size=several dozen]",1572006493,ARM
7312800,ARM397,397,2018-08-24,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Factor; Armtimes,National,"On 24 August 2018, protestors closed the international highway in Yerevan Nubarashen district, to bring the attention of the government on the issue with the garbage yard next to their houses. [size=no report]",1606759999,ARM
7207969,ARM1256,1256,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",1600118394,ARM
7207974,ARM1257,1257,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Kayan,41.0056,45.2305,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kayan, Idjevan, in 2 reported incidents during that day.",1600118394,ARM
7207975,ARM1260,1260,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Koti,41.1324,45.1054,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Noyemberyan.",1600118394,ARM
7207976,ARM1258,1258,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Chambarak,40.5984,45.3530,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chambarak, Karmir.",1600118394,ARM
7207978,ARM1259,1259,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Syunik,Kapan,Kajaran,39.1511,46.1563,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August 2018, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kajaran.",1600118394,ARM
7207244,ARM1255,1255,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Jil, Karmir.",1600118392,ARM
7279744,ARM160,160,2018-08-23,2018,1,Strategic developments,Change to group/activity,Sasna Tsrer,,3,,,0,30,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Azernews; Interfax,Regional,"On 23 August, in Yerevan, Aruzhan Avetisyan, a member of the Sasna Tsrer group, who was released on bail on August 17, announced creating of a party called Sasna Tsrer to 'Rid Armenia of Russian influence'.",1604356503,ARM
6195849,ARM394,394,2018-08-23,2018,1,Protests,Peaceful protest,Protesters (Armenia),Former Military Forces of Armenia (2018-),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Armtimes,National,"On 23 August, former military officers protested in Yerevan over the process of the allocation of their houses. [size=no report]",1572006472,ARM
7312799,ARM395,395,2018-08-23,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Factor; Armtimes,National,"On 23 August 2018, protestors closed the international highway in Yerevan Nubarashen district, to bring the attention of the government on the issue with the garbage yard next to their houses. [size=no report]",1606759999,ARM
7207609,ARM1254,1254,2018-08-23,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Geghamasar,40.3115,45.6817,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 August, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",1600118393,ARM
7156198,ARM4229,4229,2018-08-23,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,1in,National,"On 23 August 2018, former residents of Kond district held a protest in Yerevan (Yerevan, Armenia) and demanded the reimbursement for their demolished houses. [size=no report]",1594652674,ARM
